scope,cancer,endpoint,repeat,fold,seed,n_total,n_train,n_validation,n_test,class_1_train,class_1_validation,class_1_test,patient_overlap_train_test,feature_candidates,features_selected,feature_selection,patient_overlap_train_validation,patient_overlap_validation_test,class_0_train,class_0_validation,class_0_test,bundle_path,bundle_size_bytes,bundle_sha256,selected_modality_counts
per_cancer,LSCC,os_5yr,4,4,42,281,179,45,57,132,27,40,0,296979,100,variance ranking fitted on training rows only,0,0,47,18,17,folds/per_cancer/os_5yr/LSCC/repeat_04/fold_04.tar.zst,44125,3b17bcb4388721b98fea0f11cfd8a66d5011a63e6f2e56d29b22232411925ad6,"{""methylation_gene"": 6, ""rnaseq_gene"": 94}"
per_cancer,LUAD,os_5yr,0,0,42,251,160,41,50,125,33,36,0,297448,100,variance ranking fitted on training rows only,0,0,35,8,14,folds/per_cancer/os_5yr/LUAD/repeat_00/fold_00.tar.zst,83263,7ba978109aeb719b5475605b17ada6f995ee2292e67161333ba547603bcdc33e,"{""methylation_gene"": 27, ""rnaseq_gene"": 73}"
per_cancer,LUAD,os_5yr,0,1,42,251,160,40,51,123,31,40,0,297448,100,variance ranking fitted on training rows only,0,0,37,9,11,folds/per_cancer/os_5yr/LUAD/repeat_00/fold_01.tar.zst,63151,4af92434ec88a8efbb90e85dfa4b545622ae1b6f3d3b54271199f11efc9bee53,"{""methylation_gene"": 15, ""rnaseq_gene"": 85}"
per_cancer,LUAD,os_5yr,0,2,42,251,160,41,50,127,28,39,0,297448,100,variance ranking fitted on training rows only,0,0,33,13,11,folds/per_cancer/os_5yr/LUAD/repeat_00/fold_02.tar.zst,75019,6d67895c4405a3e099b54bb96fc03e6d5d5a25489b3ea6fcf0187fa806a26082,"{""methylation_gene"": 23, ""rnaseq_gene"": 77}"
per_cancer,LUAD,os_5yr,0,3,42,251,161,40,50,127,28,39,0,297448,100,variance ranking fitted on training rows only,0,0,34,12,11,folds/per_cancer/os_5yr/LUAD/repeat_00/fold_03.tar.zst,72965,a8a2e10be3dffc6b36dca6ea46f0f47def2a735fff60971ece0d4227b4a6ad90,"{""methylation_gene"": 21, ""rnaseq_gene"": 79}"
per_cancer,LUAD,os_5yr,0,4,42,251,160,41,50,126,28,40,0,297448,100,variance ranking fitted on training rows only,0,0,34,13,10,folds/per_cancer/os_5yr/LUAD/repeat_00/fold_04.tar.zst,79890,a84b19d462d955ff3b0f874686dbaabc9056b605c6735930ca60a62a364f5a7f,"{""methylation_gene"": 25, ""rnaseq_gene"": 75}"
per_cancer,LUAD,os_5yr,1,0,42,251,160,40,51,122,29,43,0,297448,100,variance ranking fitted on training rows only,0,0,38,11,8,folds/per_cancer/os_5yr/LUAD/repeat_01/fold_00.tar.zst,86519,d44ab2cdb9f3df961f2c694d50b3472d3c89e95777ad883008b39b21cd9fc918,"{""methylation_gene"": 29, ""rnaseq_gene"": 71}"
per_cancer,LUAD,os_5yr,1,1,42,251,160,41,50,127,30,37,0,297448,100,variance ranking fitted on training rows only,0,0,33,11,13,folds/per_cancer/os_5yr/LUAD/repeat_01/fold_01.tar.zst,72371,f043117831fe0ff86a0a6628a7a79ed5a4f650439be71e366b6fb19bd4f38411,"{""methylation_gene"": 20, ""rnaseq_gene"": 80}"
per_cancer,LUAD,os_5yr,1,2,42,251,160,41,50,125,33,36,0,297448,100,variance ranking fitted on training rows only,0,0,35,8,14,folds/per_cancer/os_5yr/LUAD/repeat_01/fold_02.tar.zst,81631,26805852989bf8047c824e1e851eae3b0adb78a2d8d8dfc37ced4e580a1b33e1,"{""methylation_gene"": 26, ""rnaseq_gene"": 74}"
per_cancer,LUAD,os_5yr,1,3,42,251,161,40,50,125,29,40,0,297448,100,variance ranking fitted on training rows only,0,0,36,11,10,folds/per_cancer/os_5yr/LUAD/repeat_01/fold_03.tar.zst,75836,d01d8a438fbef696d6f1f5042cc31d7acafa579a9a6574e6d597db04ba5f17ed,"{""methylation_gene"": 23, ""rnaseq_gene"": 77}"
per_cancer,LUAD,os_5yr,1,4,42,251,160,41,50,123,33,38,0,297448,100,variance ranking fitted on training rows only,0,0,37,8,12,folds/per_cancer/os_5yr/LUAD/repeat_01/fold_04.tar.zst,88121,063beea018816b7d4cd9f8a888ff6560b59930a774c2b55f2f83b8ab755fe584,"{""methylation_gene"": 30, ""rnaseq_gene"": 70}"
per_cancer,LUAD,os_5yr,2,0,42,251,160,41,50,122,31,41,0,297448,100,variance ranking fitted on training rows only,0,0,38,10,9,folds/per_cancer/os_5yr/LUAD/repeat_02/fold_00.tar.zst,76775,9801949e5469a598a675b9898e2d8def4a0132a615b6da47259b6046a4cec202,"{""methylation_gene"": 23, ""rnaseq_gene"": 77}"
per_cancer,LUAD,os_5yr,2,1,42,251,161,40,50,131,28,35,0,297448,100,variance ranking fitted on training rows only,0,0,30,12,15,folds/per_cancer/os_5yr/LUAD/repeat_02/fold_01.tar.zst,75665,5f58061736d3d36b68d41dfd229a0cbe1230e0e482e9c1c1fc755879c5b82596,"{""methylation_gene"": 23, ""rnaseq_gene"": 77}"
per_cancer,LUAD,os_5yr,2,2,42,251,161,40,50,125,28,41,0,297448,100,variance ranking fitted on training rows only,0,0,36,12,9,folds/per_cancer/os_5yr/LUAD/repeat_02/fold_02.tar.zst,85485,b8d94ad115c242dae38e9f70965ba9645558c962f58cffb649cdab9cc52c8c21,"{""methylation_gene"": 28, ""rnaseq_gene"": 72}"
per_cancer,LUAD,os_5yr,2,3,42,251,160,40,51,127,26,41,0,297448,100,variance ranking fitted on training rows only,0,0,33,14,10,folds/per_cancer/os_5yr/LUAD/repeat_02/fold_03.tar.zst,71210,9ea1a31b55bffd12a5077321bc799ea4024fc35009de8436ceb64ee143a2d4ca,"{""methylation_gene"": 20, ""rnaseq_gene"": 80}"
per_cancer,LUAD,os_5yr,2,4,42,251,161,40,50,126,32,36,0,297448,100,variance ranking fitted on training rows only,0,0,35,8,14,folds/per_cancer/os_5yr/LUAD/repeat_02/fold_04.tar.zst,80596,7c9706694a15f4511570c9313b708ff06e889b427ef46d47b3c89064cec87da5,"{""methylation_gene"": 26, ""rnaseq_gene"": 74}"
per_cancer,LUAD,os_5yr,3,0,42,251,160,40,51,121,33,40,0,297448,100,variance ranking fitted on training rows only,0,0,39,7,11,folds/per_cancer/os_5yr/LUAD/repeat_03/fold_00.tar.zst,84954,aa3315e58d278a57cad206cf432530f0f4e67b67d5e15fb09e8e6b45940ab12a,"{""methylation_gene"": 28, ""rnaseq_gene"": 72}"
per_cancer,LUAD,os_5yr,3,1,42,251,161,40,50,128,28,38,0,297448,100,variance ranking fitted on training rows only,0,0,33,12,12,folds/per_cancer/os_5yr/LUAD/repeat_03/fold_01.tar.zst,64059,02109d694ce638a7e3781585bf08b2f451c8199f850821b5f2ea1d85437ac39b,"{""methylation_gene"": 16, ""rnaseq_gene"": 84}"
per_cancer,LUAD,os_5yr,3,2,42,251,160,41,50,123,31,40,0,297448,100,variance ranking fitted on training rows only,0,0,37,10,10,folds/per_cancer/os_5yr/LUAD/repeat_03/fold_02.tar.zst,75841,2c101cd11d05d685c63261ff1b0b01b24c5487b6de9643cc6584e2309ee4966d,"{""methylation_gene"": 22, ""rnaseq_gene"": 78}"
per_cancer,LUAD,os_5yr,3,3,42,251,160,41,50,128,29,37,0,297448,100,variance ranking fitted on training rows only,0,0,32,12,13,folds/per_cancer/os_5yr/LUAD/repeat_03/fold_03.tar.zst,97178,760a48067642fb008b069297351fdcfb332d76f8e5537360f964b23d5d70e8fe,"{""methylation_gene"": 35, ""rnaseq_gene"": 65}"
per_cancer,LUAD,os_5yr,3,4,42,251,161,40,50,128,27,39,0,297448,100,variance ranking fitted on training rows only,0,0,33,13,11,folds/per_cancer/os_5yr/LUAD/repeat_03/fold_04.tar.zst,93002,80ada4ac812049deda7abe389e1ab039b085500e3e54a117d640259df88851c7,"{""methylation_gene"": 33, ""rnaseq_gene"": 67}"
per_cancer,LUAD,os_5yr,4,0,42,251,160,40,51,121,31,42,0,297448,100,variance ranking fitted on training rows only,0,0,39,9,9,folds/per_cancer/os_5yr/LUAD/repeat_04/fold_00.tar.zst,81759,82bd2cc82bc2d111bc4042a6328d08e3a359d260c69a2d438a162b745b22e369,"{""methylation_gene"": 25, ""rnaseq_gene"": 75}"
per_cancer,LUAD,os_5yr,4,1,42,251,161,40,50,126,33,35,0,297448,100,variance ranking fitted on training rows only,0,0,35,7,15,folds/per_cancer/os_5yr/LUAD/repeat_04/fold_01.tar.zst,78242,589d6d7494e801a29c8b03db95dedf10bd8354c56bbf336163bc91a65af51e46,"{""methylation_gene"": 24, ""rnaseq_gene"": 76}"
per_cancer,LUAD,os_5yr,4,2,42,251,160,41,50,126,30,38,0,297448,100,variance ranking fitted on training rows only,0,0,34,11,12,folds/per_cancer/os_5yr/LUAD/repeat_04/fold_02.tar.zst,80572,125499e9ae8f55966d0d9199e0cb97a188f08782641ef228b8760e2b4a72537c,"{""methylation_gene"": 26, ""rnaseq_gene"": 74}"
per_cancer,LUAD,os_5yr,4,3,42,251,160,41,50,123,28,43,0,297448,100,variance ranking fitted on training rows only,0,0,37,13,7,folds/per_cancer/os_5yr/LUAD/repeat_04/fold_03.tar.zst,81014,0bad7d8d86af0464a959760adf7f8d0e60ec4329fa6bd064beae265c4d26119a,"{""methylation_gene"": 26, ""rnaseq_gene"": 74}"
per_cancer,LUAD,os_5yr,4,4,42,251,161,40,50,132,26,36,0,297448,100,variance ranking fitted on training rows only,0,0,29,14,14,folds/per_cancer/os_5yr/LUAD/repeat_04/fold_04.tar.zst,73142,b382f3844e77e910536a1da5442858f6ab68280dc29bddc2a99beecd1fa924ec,"{""methylation_gene"": 21, ""rnaseq_gene"": 79}"
pooled,ALL,extreme_os,0,0,42,937,600,150,187,388,98,122,0,203157,100,variance ranking fitted on training rows only,0,0,212,52,65,folds/pooled/extreme_os/ALL/repeat_00/fold_00.tar.zst,237329,c454cac7d6f0714c3d18df61e90703ddcc3578704ce18eaf7b8197707f6a8711,"{""methylation_gene"": 21, ""rnaseq_gene"": 79}"
pooled,ALL,extreme_os,0,1,42,937,600,150,187,389,96,123,0,203157,100,variance ranking fitted on training rows only,0,0,211,54,64,folds/pooled/extreme_os/ALL/repeat_00/fold_01.tar.zst,418057,26fccb80244279ef5f8a854cb4701b2942571371e61d7d4f9e6f6e4daf04ab96,"{""cnv_log2"": 16, ""methylation_gene"": 34, ""rnaseq_gene"": 50}"
pooled,ALL,extreme_os,0,2,42,937,599,150,188,389,93,126,0,203157,100,variance ranking fitted on training rows only,0,0,210,57,62,folds/pooled/extreme_os/ALL/repeat_00/fold_02.tar.zst,295850,25aee89062251ff6e35d863393fb63be51ae7ee33ad7e2a0a1b742ba8d21d4a3,"{""cnv_log2"": 2, ""methylation_gene"": 25, ""rnaseq_gene"": 73}"
pooled,ALL,extreme_os,0,3,42,937,599,150,188,388,100,120,0,203157,100,variance ranking fitted on training rows only,0,0,211,50,68,folds/pooled/extreme_os/ALL/repeat_00/fold_03.tar.zst,371609,bff1d3426737381a44263a1285b93115bb86c50c6bc0d893a79cfe8c95ec999b,"{""cnv_log2"": 5, ""methylation_gene"": 37, ""rnaseq_gene"": 58}"
pooled,ALL,extreme_os,0,4,42,937,600,150,187,394,97,117,0,203157,100,variance ranking fitted on training rows only,0,0,206,53,70,folds/pooled/extreme_os/ALL/repeat_00/fold_04.tar.zst,417339,16115b5d6aee97b75ebef8b73702cea98b24776f74e01d7e07b5bf484807dda7,"{""cnv_log2"": 1, ""methylation_gene"": 47, ""rnaseq_gene"": 52}"
pooled,ALL,extreme_os,1,0,42,937,599,150,188,391,106,111,0,203157,100,variance ranking fitted on training rows only,0,0,208,44,77,folds/pooled/extreme_os/ALL/repeat_01/fold_00.tar.zst,195627,29f3afe81adf0404f87b1f0f6d449511f9b505e3f9dca7e7589e49fb14b44b48,"{""methylation_gene"": 13, ""rnaseq_gene"": 87}"
pooled,ALL,extreme_os,1,1,42,937,599,150,188,384,94,130,0,203157,100,variance ranking fitted on training rows only,0,0,215,56,58,folds/pooled/extreme_os/ALL/repeat_01/fold_01.tar.zst,305044,b222244850174fdede418018636709491bd076c141d0846fd24f23a3a6429366,"{""methylation_gene"": 28, ""rnaseq_gene"": 72}"
pooled,ALL,extreme_os,1,2,42,937,600,150,187,381,96,131,0,203157,100,variance ranking fitted on training rows only,0,0,219,54,56,folds/pooled/extreme_os/ALL/repeat_01/fold_02.tar.zst,277509,7c6870c623130cb012b54443e506992a9c3e57525c0f21c83b9dea66e7f45ba3,"{""cnv_log2"": 3, ""methylation_gene"": 24, ""rnaseq_gene"": 73}"
pooled,ALL,extreme_os,1,3,42,937,600,150,187,402,92,114,0,203157,100,variance ranking fitted on training rows only,0,0,198,58,73,folds/pooled/extreme_os/ALL/repeat_01/fold_03.tar.zst,249058,7273849f21df554807f9d98924799133db7f4f424fe0dec1fe861184894e5947,"{""methylation_gene"": 22, ""rnaseq_gene"": 78}"
pooled,ALL,extreme_os,1,4,42,937,600,150,187,390,96,122,0,203157,100,variance ranking fitted on training rows only,0,0,210,54,65,folds/pooled/extreme_os/ALL/repeat_01/fold_04.tar.zst,265118,7cd1e16ef4826e8e28e9447d927b07cf4205ee89d2ec57dd0d463bdb357ab411,"{""cnv_log2"": 1, ""methylation_gene"": 23, ""rnaseq_gene"": 76}"
pooled,ALL,extreme_os,2,0,42,937,599,150,188,391,93,124,0,203157,100,variance ranking fitted on training rows only,0,0,208,57,64,folds/pooled/extreme_os/ALL/repeat_02/fold_00.tar.zst,228860,59f53f84ed3c689ddf115d565d4e9c17912769bfb67d6cc6f7cb606a3e627bcb,"{""methylation_gene"": 18, ""rnaseq_gene"": 82}"
pooled,ALL,extreme_os,2,1,42,937,600,150,187,391,98,119,0,203157,100,variance ranking fitted on training rows only,0,0,209,52,68,folds/pooled/extreme_os/ALL/repeat_02/fold_01.tar.zst,380016,8bde920a71574084d1c5e313c2f1ff4a1c20dd2dfecc389b2f7933d0cfc00d71,"{""cnv_log2"": 3, ""methylation_gene"": 38, ""rnaseq_gene"": 59}"
pooled,ALL,extreme_os,2,2,42,937,599,150,188,391,95,122,0,203157,100,variance ranking fitted on training rows only,0,0,208,55,66,folds/pooled/extreme_os/ALL/repeat_02/fold_02.tar.zst,226673,ef24212f70b56901f1ffc026232fb2036754eb982fa4414855059f3083cd45e7,"{""cnv_log2"": 1, ""methylation_gene"": 17, ""rnaseq_gene"": 82}"
pooled,ALL,extreme_os,2,3,42,937,600,150,187,387,98,123,0,203157,100,variance ranking fitted on training rows only,0,0,213,52,64,folds/pooled/extreme_os/ALL/repeat_02/fold_03.tar.zst,308641,6fcf0ce9c9cf7bcda0eb46219067a004e0e3858374f990e42276ca9e0da675e1,"{""cnv_log2"": 4, ""methylation_gene"": 27, ""rnaseq_gene"": 69}"
pooled,ALL,extreme_os,2,4,42,937,600,150,187,391,97,120,0,203157,100,variance ranking fitted on training rows only,0,0,209,53,67,folds/pooled/extreme_os/ALL/repeat_02/fold_04.tar.zst,343048,5982a067d674bb7dd76293cfe6cb67e824d7bb19327c178294725579f98e37b2,"{""cnv_log2"": 3, ""methylation_gene"": 32, ""rnaseq_gene"": 65}"
pooled,ALL,extreme_os,3,0,42,937,599,150,188,391,97,120,0,203157,100,variance ranking fitted on training rows only,0,0,208,53,68,folds/pooled/extreme_os/ALL/repeat_03/fold_00.tar.zst,215633,8f47b8f2044fe9a7e4f8e8a6222a31c132d1800230f40a1c34541a320f152140,"{""methylation_gene"": 16, ""rnaseq_gene"": 84}"
pooled,ALL,extreme_os,3,1,42,937,599,150,188,372,98,138,0,203157,100,variance ranking fitted on training rows only,0,0,227,52,50,folds/pooled/extreme_os/ALL/repeat_03/fold_01.tar.zst,364308,609e3d845926b4dd067077162f3e4bc7cb919733cba0b2653e2e864e47848548,"{""methylation_gene"": 38, ""rnaseq_gene"": 62}"
pooled,ALL,extreme_os,3,2,42,937,600,150,187,399,90,119,0,203157,100,variance ranking fitted on training rows only,0,0,201,60,68,folds/pooled/extreme_os/ALL/repeat_03/fold_02.tar.zst,244108,c9d2e6a62dbdbb597fcf1af036b887e3068ebb1fe40b660e05fa6ea6876bd532,"{""methylation_gene"": 21, ""rnaseq_gene"": 79}"
pooled,ALL,extreme_os,3,3,42,937,600,150,187,392,96,120,0,203157,100,variance ranking fitted on training rows only,0,0,208,54,67,folds/pooled/extreme_os/ALL/repeat_03/fold_03.tar.zst,330359,f2f1a3990ded552074c838ebc7dda07868b8d29d77475d8dca95ad8ce5456924,"{""cnv_log2"": 2, ""methylation_gene"": 33, ""rnaseq_gene"": 65}"
pooled,ALL,extreme_os,3,4,42,937,600,150,187,394,103,111,0,203157,100,variance ranking fitted on training rows only,0,0,206,47,76,folds/pooled/extreme_os/ALL/repeat_03/fold_04.tar.zst,396929,dbcb3a17165ebf471f1d1490b6d69051ff12688c293a2818da52a18a05b27d56,"{""cnv_log2"": 11, ""methylation_gene"": 39, ""rnaseq_gene"": 50}"
pooled,ALL,extreme_os,4,0,42,937,599,150,188,390,96,122,0,203157,100,variance ranking fitted on training rows only,0,0,209,54,66,folds/pooled/extreme_os/ALL/repeat_04/fold_00.tar.zst,393412,1b86506ff14af80f1471a4710663d346d421447cd57d45d467163bbe0ee72682,"{""cnv_log2"": 2, ""methylation_gene"": 41, ""rnaseq_gene"": 57}"
pooled,ALL,extreme_os,4,1,42,937,600,150,187,395,87,126,0,203157,100,variance ranking fitted on training rows only,0,0,205,63,61,folds/pooled/extreme_os/ALL/repeat_04/fold_01.tar.zst,377680,83bf30f551df38a963b748d5086ad0a7c1d0b738c6be1add5eab760fa96bdfd9,"{""cnv_log2"": 8, ""methylation_gene"": 34, ""rnaseq_gene"": 58}"
pooled,ALL,extreme_os,4,2,42,937,600,150,187,389,96,123,0,203157,100,variance ranking fitted on training rows only,0,0,211,54,64,folds/pooled/extreme_os/ALL/repeat_04/fold_02.tar.zst,208563,111527a8f32a040fe50496f18d834e5fab2d121badeac00875347853c6100924,"{""methylation_gene"": 16, ""rnaseq_gene"": 84}"
pooled,ALL,extreme_os,4,3,42,937,599,150,188,391,100,117,0,203157,100,variance ranking fitted on training rows only,0,0,208,50,71,folds/pooled/extreme_os/ALL/repeat_04/fold_03.tar.zst,324618,2f5ee7b83475a0e9130e900e9d4da9e5f69331a52ac32774bf4257d996f2bbb7,"{""cnv_log2"": 4, ""methylation_gene"": 31, ""rnaseq_gene"": 65}"
pooled,ALL,extreme_os,4,4,42,937,600,150,187,387,101,120,0,203157,100,variance ranking fitted on training rows only,0,0,213,49,67,folds/pooled/extreme_os/ALL/repeat_04/fold_04.tar.zst,273476,f5887851ac591f1aa44d4d3f3107bd2a3a7d08b75809540710328680b66c1e95,"{""cnv_log2"": 3, ""methylation_gene"": 23, ""rnaseq_gene"": 74}"
pooled,ALL,os_3yr,0,0,42,1645,1053,263,329,445,110,121,0,95611,100,variance ranking fitted on training rows only,0,0,608,153,208,folds/pooled/os_3yr/ALL/repeat_00/fold_00.tar.zst,1136182,84379c52cbe63413aa00e5862d8db0725f10b33978fefce1a3de6379543e1d7c,"{""methylation_gene"": 89, ""rnaseq_gene"": 11}"
pooled,ALL,os_3yr,0,1,42,1645,1052,264,329,410,112,154,0,95611,100,variance ranking fitted on training rows only,0,0,642,152,175,folds/pooled/os_3yr/ALL/repeat_00/fold_01.tar.zst,1066408,cf8fc9b20f6078b1367075aea95e2a2caf30e95d9c5f62d705016d1a2b4f66c6,"{""cnv_log2"": 1, ""methylation_gene"": 83, ""rnaseq_gene"": 16}"
pooled,ALL,os_3yr,0,2,42,1645,1053,263,329,437,118,121,0,95611,100,variance ranking fitted on training rows only,0,0,616,145,208,folds/pooled/os_3yr/ALL/repeat_00/fold_02.tar.zst,1037800,987d212904ee25b1f2f14821c7849f64a0e01cf7dda66fdf0cbb651f85717e16,"{""methylation_gene"": 81, ""rnaseq_gene"": 19}"
pooled,ALL,os_3yr,0,3,42,1645,1053,263,329,423,110,143,0,95611,100,variance ranking fitted on training rows only,0,0,630,153,186,folds/pooled/os_3yr/ALL/repeat_00/fold_03.tar.zst,973142,fc009dbcb615c11e1a912e321a6d6d4433104274cd1e88a536bfe1db4cecce3a,"{""methylation_gene"": 74, ""rnaseq_gene"": 26}"
pooled,ALL,os_3yr,0,4,42,1645,1053,263,329,424,115,137,0,95611,100,variance ranking fitted on training rows only,0,0,629,148,192,folds/pooled/os_3yr/ALL/repeat_00/fold_04.tar.zst,1043308,7c952c2c31c42f2e9b2ca4c65a91909cdf84adf67d7db73d161b577c738308a2,"{""methylation_gene"": 82, ""rnaseq_gene"": 18}"
pooled,ALL,os_3yr,1,0,42,1645,1052,264,329,425,118,133,0,95611,100,variance ranking fitted on training rows only,0,0,627,146,196,folds/pooled/os_3yr/ALL/repeat_01/fold_00.tar.zst,1146612,cede67a81ae4018e66307e0ae488bc58387792f4dd87abee28422a36c98e1828,"{""methylation_gene"": 91, ""rnaseq_gene"": 9}"
pooled,ALL,os_3yr,1,1,42,1645,1053,263,329,435,105,136,0,95611,100,variance ranking fitted on training rows only,0,0,618,158,193,folds/pooled/os_3yr/ALL/repeat_01/fold_01.tar.zst,979913,1443c3ad93adee6f052a0834a3d3ef6630222ae911ddee20270e8446955a33d4,"{""cnv_log2"": 2, ""methylation_gene"": 72, ""rnaseq_gene"": 26}"
pooled,ALL,os_3yr,1,2,42,1645,1053,263,329,431,110,135,0,95611,100,variance ranking fitted on training rows only,0,0,622,153,194,folds/pooled/os_3yr/ALL/repeat_01/fold_02.tar.zst,1037223,5d289ec2d7a141af9193206620900317651bb62dc1e87d1b975f31550014a32f,"{""methylation_gene"": 80, ""rnaseq_gene"": 20}"
pooled,ALL,os_3yr,1,3,42,1645,1053,263,329,429,118,129,0,95611,100,variance ranking fitted on training rows only,0,0,624,145,200,folds/pooled/os_3yr/ALL/repeat_01/fold_03.tar.zst,958275,8ce64b2ea108d3af74d57bf0478e29405d798090d2e4f6f0e62684126f9dbdf5,"{""cnv_log2"": 2, ""methylation_gene"": 70, ""rnaseq_gene"": 28}"
pooled,ALL,os_3yr,1,4,42,1645,1052,264,329,414,119,143,0,95611,100,variance ranking fitted on training rows only,0,0,638,145,186,folds/pooled/os_3yr/ALL/repeat_01/fold_04.tar.zst,1031616,47dba3921c157ba28432b398f18b722fd9172f1d71ce1613935a23e0532b6674,"{""methylation_gene"": 80, ""rnaseq_gene"": 20}"
pooled,ALL,os_3yr,2,0,42,1645,1053,263,329,434,118,124,0,95611,100,variance ranking fitted on training rows only,0,0,619,145,205,folds/pooled/os_3yr/ALL/repeat_02/fold_00.tar.zst,1137663,e183be63561a8210409cee436d02109a993f0e79c79b5853695a5568f1ac97e9,"{""methylation_gene"": 90, ""rnaseq_gene"": 10}"
pooled,ALL,os_3yr,2,1,42,1645,1052,264,329,423,110,143,0,95611,100,variance ranking fitted on training rows only,0,0,629,154,186,folds/pooled/os_3yr/ALL/repeat_02/fold_01.tar.zst,1042713,af335fff94071b2b4f7b87d11bd3f3462217e5ff84a81b0df820c22bbebce6b5,"{""methylation_gene"": 82, ""rnaseq_gene"": 18}"
pooled,ALL,os_3yr,2,2,42,1645,1053,263,329,420,120,136,0,95611,100,variance ranking fitted on training rows only,0,0,633,143,193,folds/pooled/os_3yr/ALL/repeat_02/fold_02.tar.zst,1053252,72b22918e5fe094badbf8c72239024c1a8476363fdd24986675bb57664a1e449,"{""methylation_gene"": 82, ""rnaseq_gene"": 18}"
pooled,ALL,os_3yr,2,3,42,1645,1052,264,329,430,114,132,0,95611,100,variance ranking fitted on training rows only,0,0,622,150,197,folds/pooled/os_3yr/ALL/repeat_02/fold_03.tar.zst,1040620,8be96bd28a0aaf413a566b72317c96d8c8dab45a64ef5ea99ee13f04774d9dd5,"{""methylation_gene"": 81, ""rnaseq_gene"": 19}"
pooled,ALL,os_3yr,2,4,42,1645,1052,264,329,422,113,141,0,95611,100,variance ranking fitted on training rows only,0,0,630,151,188,folds/pooled/os_3yr/ALL/repeat_02/fold_04.tar.zst,1061533,f51ac0cd6767b827fc4ebba96284a48b9703a2dca0200870bbefd86250a9edb2,"{""cnv_log2"": 1, ""methylation_gene"": 83, ""rnaseq_gene"": 16}"
pooled,ALL,os_3yr,3,0,42,1645,1053,263,329,423,111,142,0,95611,100,variance ranking fitted on training rows only,0,0,630,152,187,folds/pooled/os_3yr/ALL/repeat_03/fold_00.tar.zst,1171148,a5a5dec7c5d806b75d5c0bec6bd048c78a94ba29ec64e7619f50cca51b9fcf60,"{""methylation_gene"": 94, ""rnaseq_gene"": 6}"
pooled,ALL,os_3yr,3,1,42,1645,1053,263,329,427,107,142,0,95611,100,variance ranking fitted on training rows only,0,0,626,156,187,folds/pooled/os_3yr/ALL/repeat_03/fold_01.tar.zst,1062236,9b30ea3b44114921420f38ec036408ed7cecbecfd18a8ea194af617b3f8f885a,"{""methylation_gene"": 83, ""rnaseq_gene"": 17}"
pooled,ALL,os_3yr,3,2,42,1645,1052,264,329,440,108,128,0,95611,100,variance ranking fitted on training rows only,0,0,612,156,201,folds/pooled/os_3yr/ALL/repeat_03/fold_02.tar.zst,1126348,4adbb9cd3d0bf50501b5296ceca58bd2d60888a86143e6db2928e365e608ad81,"{""cnv_log2"": 1, ""methylation_gene"": 88, ""rnaseq_gene"": 11}"
pooled,ALL,os_3yr,3,3,42,1645,1052,264,329,431,116,129,0,95611,100,variance ranking fitted on training rows only,0,0,621,148,200,folds/pooled/os_3yr/ALL/repeat_03/fold_03.tar.zst,1038954,d9e89a106856d816a6e6230dadb6856dc6572d2e0bf623ce65cd3f6e0ba14e81,"{""methylation_gene"": 81, ""rnaseq_gene"": 19}"
pooled,ALL,os_3yr,3,4,42,1645,1053,263,329,438,103,135,0,95611,100,variance ranking fitted on training rows only,0,0,615,160,194,folds/pooled/os_3yr/ALL/repeat_03/fold_04.tar.zst,1002216,4444cdbefd9d84aeee28e3f0617242e5544fea6cd49cbb4ff25fa0c0a094a793,"{""cnv_log2"": 9, ""methylation_gene"": 70, ""rnaseq_gene"": 21}"
pooled,ALL,os_3yr,4,0,42,1645,1053,263,329,424,118,134,0,95611,100,variance ranking fitted on training rows only,0,0,629,145,195,folds/pooled/os_3yr/ALL/repeat_04/fold_00.tar.zst,1088007,c9e1b3ccbf6297b4fb1d0ec8210f617f3b40a933623c8513eacd2f5dd95dc80d,"{""cnv_log2"": 4, ""methylation_gene"": 81, ""rnaseq_gene"": 15}"
pooled,ALL,os_3yr,4,1,42,1645,1053,263,329,435,113,128,0,95611,100,variance ranking fitted on training rows only,0,0,618,150,201,folds/pooled/os_3yr/ALL/repeat_04/fold_01.tar.zst,1036530,9d01bbbc4ce0f263e9680f66c449abfe05b02256600589db8c9dfb4c5ba70941,"{""cnv_log2"": 4, ""methylation_gene"": 76, ""rnaseq_gene"": 20}"
pooled,ALL,os_3yr,4,2,42,1645,1053,263,329,426,112,138,0,95611,100,variance ranking fitted on training rows only,0,0,627,151,191,folds/pooled/os_3yr/ALL/repeat_04/fold_02.tar.zst,1037373,7e313dac81e9db7af76f519d61499faa1498845571c58f48a5b1bcee7f2d9f8c,"{""cnv_log2"": 1, ""methylation_gene"": 80, ""rnaseq_gene"": 19}"
pooled,ALL,os_3yr,4,3,42,1645,1052,264,329,439,106,131,0,95611,100,variance ranking fitted on training rows only,0,0,613,158,198,folds/pooled/os_3yr/ALL/repeat_04/fold_03.tar.zst,1085518,86d0986b130628a94b1df282dfadd34bbcaa5cbe89f562f63d3ca6e6b6e7b1d4,"{""methylation_gene"": 86, ""rnaseq_gene"": 14}"
